,state_abbrev,med_inc,pov_rate,pov_count,county,time,state,fips_county
1293,MI,51122.0,12.3,6001.0,Newaygo County,2020,26,123
1294,MI,82849.0,7.8,97171.0,Oakland County,2020,26,125
1295,MI,52388.0,13.3,3530.0,Oceana County,2020,26,127
1296,MI,46144.0,15.1,3104.0,Ogemaw County,2020,26,129
1297,MI,43309.0,14.7,821.0,Ontonagon County,2020,26,131
1298,MI,51474.0,14.2,3274.0,Osceola County,2020,26,133
1299,MI,43683.0,15.5,1291.0,Oscoda County,2020,26,135
1300,MI,61330.0,9.3,2278.0,Otsego County,2020,26,137
1301,MI,77465.0,6.7,19048.0,Ottawa County,2020,26,139
1302,MI,49713.0,13.1,1634.0,Presque Isle County,2020,26,141
1303,MI,43551.0,15.8,3755.0,Roscommon County,2020,26,143
1304,MI,51893.0,15.9,29160.0,Saginaw County,2020,26,145
1305,MI,59138.0,12.4,19531.0,St. Clair County,2020,26,147
1306,MI,54896.0,13.0,7826.0,St. Joseph County,2020,26,149
1307,MI,51171.0,15.3,6174.0,Sanilac County,2020,26,151
1308,MI,49684.0,11.9,950.0,Schoolcraft County,2020,26,153
1309,MI,59733.0,11.6,7772.0,Shiawassee County,2020,26,155
1310,MI,51940.0,11.4,5862.0,Tuscola County,2020,26,157
1311,MI,56526.0,14.1,10501.0,Van Buren County,2020,26,159
1312,MI,77019.0,12.0,41374.0,Washtenaw County,2020,26,161
1313,MI,51777.0,20.0,344282.0,Wayne County,2020,26,163
1314,MI,56550.0,11.4,3809.0,Wexford County,2020,26,165
1315,MN,49822.0,11.1,1738.0,Aitkin County,2020,27,001
1316,MN,84779.0,7.1,25261.0,Anoka County,2020,27,003
1317,MN,60159.0,11.4,3857.0,Becker County,2020,27,005
1318,MN,58138.0,12.1,5488.0,Beltrami County,2020,27,007
1319,MN,70143.0,6.9,2798.0,Benton County,2020,27,009
1320,MN,54796.0,10.9,521.0,Big Stone County,2020,27,011
1321,MN,67193.0,11.0,7131.0,Blue Earth County,2020,27,013
1322,MN,61978.0,6.8,1611.0,Brown County,2020,27,015
1323,MN,67695.0,8.7,2962.0,Carlton County,2020,27,017
1324,MN,107932.0,3.5,3731.0,Carver County,2020,27,019
1325,MN,52271.0,12.6,3740.0,Cass County,2020,27,021
1326,MN,63406.0,9.3,1075.0,Chippewa County,2020,27,023
1327,MN,85178.0,6.3,3505.0,Chisago County,2020,27,025
1328,MN,74266.0,8.8,5439.0,Clay County,2020,27,027
1329,MN,51147.0,12.8,1139.0,Clearwater County,2020,27,029
1330,MN,58561.0,8.7,464.0,Cook County,2020,27,031
1331,MN,53525.0,11.2,1239.0,Cottonwood County,2020,27,033
1332,MN,58213.0,8.5,5549.0,Crow Wing County,2020,27,035
1333,MN,90562.0,4.8,20759.0,Dakota County,2020,27,037
1334,MN,77340.0,5.9,1237.0,Dodge County,2020,27,039
1335,MN,69848.0,7.4,2814.0,Douglas County,2020,27,041
1336,MN,55599.0,10.3,1361.0,Faribault County,2020,27,043
1337,MN,66204.0,8.2,1704.0,Fillmore County,2020,27,045
1338,MN,62233.0,10.0,2988.0,Freeborn County,2020,27,047
1339,MN,73474.0,7.2,3277.0,Goodhue County,2020,27,049
1340,MN,66740.0,9.3,551.0,Grant County,2020,27,051
1341,MN,81772.0,9.3,115824.0,Hennepin County,2020,27,053
1342,MN,61117.0,6.4,1174.0,Houston County,2020,27,055
1343,MN,62750.0,9.1,1972.0,Hubbard County,2020,27,057
1344,MN,73401.0,6.7,2731.0,Isanti County,2020,27,059
1345,MN,59365.0,10.5,4634.0,Itasca County,2020,27,061
1346,MN,62766.0,7.6,735.0,Jackson County,2020,27,063
1347,MN,62422.0,9.1,1481.0,Kanabec County,2020,27,065
1348,MN,65344.0,8.2,3459.0,Kandiyohi County,2020,27,067
1349,MN,51016.0,10.3,421.0,Kittson County,2020,27,069
1350,MN,56870.0,11.6,1369.0,Koochiching County,2020,27,071
1351,MN,65446.0,8.6,545.0,Lac qui Parle County,2020,27,073
1352,MN,63741.0,8.0,841.0,Lake County,2020,27,075
1353,MN,57302.0,8.8,325.0,Lake of the Woods County,2020,27,077
1354,MN,78559.0,6.7,1895.0,Le Sueur County,2020,27,079
1355,MN,57252.0,8.7,474.0,Lincoln County,2020,27,081
1356,MN,63255.0,8.8,2152.0,Lyon County,2020,27,083
1357,MN,76095.0,5.8,2034.0,McLeod County,2020,27,085
1358,MN,48951.0,15.3,824.0,Mahnomen County,2020,27,087
1359,MN,62240.0,7.9,729.0,Marshall County,2020,27,089
1360,MN,58578.0,9.9,1898.0,Martin County,2020,27,091
1361,MN,66861.0,6.2,1429.0,Meeker County,2020,27,093
1362,MN,55547.0,9.2,2361.0,Mille Lacs County,2020,27,095
1363,MN,62618.0,9.8,3212.0,Morrison County,2020,27,097
1364,MN,61565.0,8.7,3457.0,Mower County,2020,27,099
1365,MN,63414.0,7.6,612.0,Murray County,2020,27,101
1366,MN,75827.0,7.2,2315.0,Nicollet County,2020,27,103
1367,MN,63011.0,9.4,1981.0,Nobles County,2020,27,105
1368,MN,50573.0,10.5,647.0,Norman County,2020,27,107
1369,MN,82683.0,6.4,10052.0,Olmsted County,2020,27,109
1370,MN,67329.0,7.8,4503.0,Otter Tail County,2020,27,111
1371,MN,64240.0,8.2,1104.0,Pennington County,2020,27,113
1372,MN,58733.0,10.2,2842.0,Pine County,2020,27,115
1373,MN,58662.0,9.2,823.0,Pipestone County,2020,27,117
1374,MN,60068.0,10.6,3153.0,Polk County,2020,27,119
1375,MN,64306.0,7.9,877.0,Pope County,2020,27,121
1376,MN,66123.0,12.6,66975.0,Ramsey County,2020,27,123
1377,MN,68683.0,8.3,331.0,Red Lake County,2020,27,125
1378,MN,61316.0,8.6,1266.0,Redwood County,2020,27,127
1379,MN,56296.0,8.6,1213.0,Renville County,2020,27,129
1380,MN,74301.0,8.4,5051.0,Rice County,2020,27,131
1381,MN,64588.0,8.2,742.0,Rock County,2020,27,133
1382,MN,61775.0,7.3,1087.0,Roseau County,2020,27,135
1383,MN,57972.0,10.1,19339.0,St. Louis County,2020,27,137
1384,MN,99924.0,4.3,6383.0,Scott County,2020,27,139
1385,MN,92673.0,4.4,4279.0,Sherburne County,2020,27,141
1386,MN,61225.0,7.9,1154.0,Sibley County,2020,27,143
1387,MN,66317.0,10.6,16574.0,Stearns County,2020,27,145
1388,MN,70532.0,7.3,2622.0,Steele County,2020,27,147
1389,MN,68234.0,9.1,808.0,Stevens County,2020,27,149
1390,MN,59165.0,9.5,854.0,Swift County,2020,27,151
1391,MN,52842.0,12.2,2974.0,Todd County,2020,27,153
1392,MN,56085.0,11.6,361.0,Traverse County,2020,27,155
1393,MN,74348.0,6.1,1312.0,Wabasha County,2020,27,157
1394,MN,46968.0,11.2,1501.0,Wadena County,2020,27,159
1395,MN,66523.0,7.6,1337.0,Waseca County,2020,27,161
1396,MN,101409.0,4.4,11461.0,Washington County,2020,27,163
1397,MN,60656.0,9.7,1032.0,Watonwan County,2020,27,165
1398,MN,65769.0,8.3,496.0,Wilkin County,2020,27,167
1399,MN,65302.0,11.0,5125.0,Winona County,2020,27,169
1400,MN,85855.0,4.6,6393.0,Wright County,2020,27,171
1401,MN,62290.0,8.6,807.0,Yellow Medicine County,2020,27,173
1402,MS,36519.0,27.2,7589.0,Adams County,2020,28,001
1403,MS,46368.0,17.0,6127.0,Alcorn County,2020,28,003
1404,MS,42649.0,21.7,2611.0,Amite County,2020,28,005
1405,MS,40985.0,18.8,3309.0,Attala County,2020,28,007
1406,MS,38972.0,19.8,1635.0,Benton County,2020,28,009
1407,MS,36034.0,28.1,8059.0,Bolivar County,2020,28,011
1408,MS,42107.0,17.1,2401.0,Calhoun County,2020,28,013
1409,MS,46814.0,15.6,1457.0,Carroll County,2020,28,015
1410,MS,40471.0,24.8,4068.0,Chickasaw County,2020,28,017
1411,MS,43449.0,18.7,1490.0,Choctaw County,2020,28,019
1412,MS,34551.0,34.1,2589.0,Claiborne County,2020,28,021
1413,MS,38314.0,19.2,2914.0,Clarke County,2020,28,023
1414,MS,36536.0,21.5,4081.0,Clay County,2020,28,025
1415,MS,30047.0,39.6,8260.0,Coahoma County,2020,28,027
1416,MS,41476.0,22.5,6110.0,Copiah County,2020,28,029
1417,MS,42221.0,20.3,3693.0,Covington County,2020,28,031
1418,MS,66532.0,9.5,17653.0,DeSoto County,2020,28,033
1419,MS,42082.0,24.9,17991.0,Forrest County,2020,28,035
1420,MS,41548.0,21.4,1616.0,Franklin County,2020,28,037
1421,MS,49995.0,17.8,4224.0,George County,2020,28,039
1422,MS,46493.0,21.4,2325.0,Greene County,2020,28,041
1423,MS,42577.0,21.4,4351.0,Grenada County,2020,28,043
1424,MS,55710.0,15.6,7428.0,Hancock County,2020,28,045
1425,MS,47505.0,16.8,34186.0,Harrison County,2020,28,047
1426,MS,44671.0,25.9,56977.0,Hinds County,2020,28,049
1427,MS,30003.0,34.5,5458.0,Holmes County,2020,28,051
1428,MS,30474.0,33.3,2567.0,Humphreys County,2020,28,053
1429,MS,32675.0,43.3,407.0,Issaquena County,2020,28,055
1430,MS,48097.0,13.9,3093.0,Itawamba County,2020,28,057
1431,MS,55831.0,13.4,19105.0,Jackson County,2020,28,059
1432,MS,42806.0,19.3,3128.0,Jasper County,2020,28,061
1433,MS,32683.0,30.8,2035.0,Jefferson County,2020,28,063
1434,MS,35567.0,25.2,2713.0,Jefferson Davis County,2020,28,065
1435,MS,49115.0,18.8,12434.0,Jones County,2020,28,067
1436,MS,37305.0,25.2,2189.0,Kemper County,2020,28,069
1437,MS,55786.0,17.6,8771.0,Lafayette County,2020,28,071
1438,MS,62527.0,12.6,8012.0,Lamar County,2020,28,073
1439,MS,44821.0,22.5,15725.0,Lauderdale County,2020,28,075
1440,MS,36272.0,19.1,2369.0,Lawrence County,2020,28,077
1441,MS,43614.0,21.0,4407.0,Leake County,2020,28,079
1442,MS,57936.0,13.3,11194.0,Lee County,2020,28,081
1443,MS,34818.0,25.3,6738.0,Leflore County,2020,28,083
1444,MS,44695.0,18.7,6229.0,Lincoln County,2020,28,085
1445,MS,47860.0,16.5,9367.0,Lowndes County,2020,28,087
1446,MS,67151.0,12.6,13273.0,Madison County,2020,28,089
1447,MS,38727.0,19.2,4532.0,Marion County,2020,28,091
1448,MS,46117.0,22.7,7581.0,Marshall County,2020,28,093
1449,MS,49114.0,17.5,6052.0,Monroe County,2020,28,095
1450,MS,40300.0,21.2,2017.0,Montgomery County,2020,28,097
1451,MS,49215.0,18.9,5395.0,Neshoba County,2020,28,099
1452,MS,49925.0,16.3,3302.0,Newton County,2020,28,101
1453,MS,35880.0,26.2,2628.0,Noxubee County,2020,28,103
1454,MS,44234.0,23.5,10550.0,Oktibbeha County,2020,28,105
1455,MS,41060.0,21.0,7037.0,Panola County,2020,28,107
1456,MS,50611.0,15.8,8624.0,Pearl River County,2020,28,109
1457,MS,47073.0,18.1,2128.0,Perry County,2020,28,111
1458,MS,37054.0,26.5,10068.0,Pike County,2020,28,113
1459,MS,53272.0,12.8,4113.0,Pontotoc County,2020,28,115
1460,MS,44543.0,16.5,3995.0,Prentiss County,2020,28,117
1461,MS,31077.0,29.9,1969.0,Quitman County,2020,28,119
1462,MS,68583.0,10.0,14967.0,Rankin County,2020,28,121
1463,MS,42069.0,18.3,5077.0,Scott County,2020,28,123
1464,MS,46163.0,30.3,1237.0,Sharkey County,2020,28,125
1465,MS,41988.0,21.2,5532.0,Simpson County,2020,28,127
1466,MS,48968.0,16.1,2515.0,Smith County,2020,28,129
1467,MS,51493.0,17.4,2963.0,Stone County,2020,28,131
1468,MS,35149.0,34.8,7178.0,Sunflower County,2020,28,133
1469,MS,35150.0,32.0,3583.0,Tallahatchie County,2020,28,135
1470,MS,61751.0,14.0,3842.0,Tate County,2020,28,137
1471,MS,45568.0,16.5,3515.0,Tippah County,2020,28,139
1472,MS,48897.0,14.6,2758.0,Tishomingo County,2020,28,141
1473,MS,36850.0,26.7,2471.0,Tunica County,2020,28,143
1474,MS,50116.0,13.5,3845.0,Union County,2020,28,145
1475,MS,30992.0,23.5,3324.0,Walthall County,2020,28,147
1476,MS,48283.0,19.2,8497.0,Warren County,2020,28,149
1477,MS,35344.0,27.7,11652.0,Washington County,2020,28,151
1478,MS,36193.0,22.1,4454.0,Wayne County,2020,28,153
1479,MS,51351.0,15.7,1501.0,Webster County,2020,28,155
1480,MS,35394.0,28.4,2065.0,Wilkinson County,2020,28,157
1481,MS,44029.0,21.8,3784.0,Winston County,2020,28,159
1482,MS,42532.0,21.2,2495.0,Yalobusha County,2020,28,161
1483,MS,37367.0,31.0,6931.0,Yazoo County,2020,28,163
1484,MO,49175.0,17.9,4026.0,Adair County,2020,29,001
1485,MO,69387.0,9.1,1586.0,Andrew County,2020,29,003
1486,MO,53603.0,12.0,600.0,Atchison County,2020,29,005
1487,MO,48258.0,17.8,4132.0,Audrain County,2020,29,007
1488,MO,47853.0,16.0,5675.0,Barry County,2020,29,009
1489,MO,46353.0,16.6,1898.0,Barton County,2020,29,011
1490,MO,52140.0,14.8,2351.0,Bates County,2020,29,013
1491,MO,44141.0,16.8,3260.0,Benton County,2020,29,015
1492,MO,48198.0,16.3,1955.0,Bollinger County,2020,29,017
1493,MO,62673.0,12.8,22178.0,Boone County,2020,29,019
1494,MO,53133.0,13.1,10789.0,Buchanan County,2020,29,021
1495,MO,42099.0,21.2,8777.0,Butler County,2020,29,023
1496,MO,47870.0,12.4,1096.0,Caldwell County,2020,29,025
1497,MO,61268.0,11.4,4693.0,Callaway County,2020,29,027
1498,MO,64357.0,14.0,6407.0,Camden County,2020,29,029
1499,MO,57763.0,11.9,9009.0,Cape Girardeau County,2020,29,031
1500,MO,51891.0,13.4,1130.0,Carroll County,2020,29,033
1501,MO,38854.0,20.3,1205.0,Carter County,2020,29,035
1502,MO,82068.0,6.8,7182.0,Cass County,2020,29,037
1503,MO,40130.0,18.5,2603.0,Cedar County,2020,29,039
1504,MO,60521.0,12.0,854.0,Chariton County,2020,29,041
1505,MO,67585.0,8.8,7933.0,Christian County,2020,29,043
1506,MO,47750.0,12.3,827.0,Clark County,2020,29,045
1507,MO,74950.0,7.7,19299.0,Clay County,2020,29,047
1508,MO,66492.0,9.5,1902.0,Clinton County,2020,29,049
1509,MO,63486.0,9.3,6649.0,Cole County,2020,29,051
1510,MO,51221.0,13.6,2189.0,Cooper County,2020,29,053
1511,MO,43785.0,16.3,3805.0,Crawford County,2020,29,055
1512,MO,46535.0,14.1,1043.0,Dade County,2020,29,057
1513,MO,43482.0,24.1,4092.0,Dallas County,2020,29,059
1514,MO,49830.0,14.1,1141.0,Daviess County,2020,29,061
1515,MO,52868.0,12.8,1162.0,DeKalb County,2020,29,063
1516,MO,44057.0,15.1,2309.0,Dent County,2020,29,065
1517,MO,46079.0,17.8,2349.0,Douglas County,2020,29,067
1518,MO,42512.0,20.2,5682.0,Dunklin County,2020,29,069
1519,MO,62781.0,9.1,9353.0,Franklin County,2020,29,071
1520,MO,54487.0,11.2,1602.0,Gasconade County,2020,29,073
1521,MO,48338.0,13.0,821.0,Gentry County,2020,29,075
1522,MO,46934.0,14.3,40491.0,Greene County,2020,29,077
1523,MO,45363.0,15.1,1398.0,Grundy County,2020,29,079
1524,MO,43642.0,17.8,1455.0,Harrison County,2020,29,081
1525,MO,53544.0,13.6,2960.0,Henry County,2020,29,083
1526,MO,36049.0,19.6,1862.0,Hickory County,2020,29,085
1527,MO,49531.0,12.2,501.0,Holt County,2020,29,087
1528,MO,53190.0,12.7,1181.0,Howard County,2020,29,089
1529,MO,45808.0,18.4,7285.0,Howell County,2020,29,091
1530,MO,41744.0,19.5,1913.0,Iron County,2020,29,093
1531,MO,56398.0,12.4,86479.0,Jackson County,2020,29,095
1532,MO,51329.0,15.2,18117.0,Jasper County,2020,29,097
1533,MO,67191.0,8.9,19991.0,Jefferson County,2020,29,099
1534,MO,58373.0,10.8,5453.0,Johnson County,2020,29,101
1535,MO,41838.0,14.2,548.0,Knox County,2020,29,103
1536,MO,46191.0,16.3,5778.0,Laclede County,2020,29,105
1537,MO,62043.0,10.4,3352.0,Lafayette County,2020,29,107
1538,MO,48101.0,15.2,5712.0,Lawrence County,2020,29,109
1539,MO,42710.0,14.4,1307.0,Lewis County,2020,29,111
1540,MO,70054.0,9.4,5604.0,Lincoln County,2020,29,113
1541,MO,47506.0,14.7,1707.0,Linn County,2020,29,115
1542,MO,51402.0,12.8,1684.0,Livingston County,2020,29,117
1543,MO,45446.0,17.6,3996.0,McDonald County,2020,29,119
1544,MO,49013.0,13.0,1912.0,Macon County,2020,29,121
1545,MO,45002.0,16.3,1935.0,Madison County,2020,29,123
1546,MO,47698.0,12.9,1121.0,Maries County,2020,29,125
1547,MO,54230.0,14.3,3890.0,Marion County,2020,29,127
1548,MO,45934.0,13.6,477.0,Mercer County,2020,29,129
1549,MO,51348.0,13.9,3542.0,Miller County,2020,29,131
1550,MO,39621.0,19.1,2148.0,Mississippi County,2020,29,133
1551,MO,51138.0,11.6,1699.0,Moniteau County,2020,29,135
1552,MO,48661.0,13.0,1115.0,Monroe County,2020,29,137
1553,MO,56447.0,13.0,1415.0,Montgomery County,2020,29,139
1554,MO,51582.0,15.0,3061.0,Morgan County,2020,29,141
1555,MO,41553.0,18.9,3080.0,New Madrid County,2020,29,143
1556,MO,52798.0,13.9,7978.0,Newton County,2020,29,145
1557,MO,55821.0,15.2,2785.0,Nodaway County,2020,29,147
1558,MO,37835.0,22.0,2249.0,Oregon County,2020,29,149
1559,MO,62679.0,8.5,1115.0,Osage County,2020,29,151
1560,MO,38606.0,20.3,1828.0,Ozark County,2020,29,153
1561,MO,34498.0,35.3,5429.0,Pemiscot County,2020,29,155
1562,MO,55605.0,11.7,2212.0,Perry County,2020,29,157
1563,MO,52261.0,15.5,6452.0,Pettis County,2020,29,159
1564,MO,50420.0,17.5,7249.0,Phelps County,2020,29,161
1565,MO,51255.0,14.9,2384.0,Pike County,2020,29,163
1566,MO,86924.0,5.4,5704.0,Platte County,2020,29,165
1567,MO,50691.0,15.6,4830.0,Polk County,2020,29,167
1568,MO,59126.0,12.5,5311.0,Pulaski County,2020,29,169
1569,MO,46546.0,15.2,702.0,Putnam County,2020,29,171
1570,MO,57061.0,11.4,1167.0,Ralls County,2020,29,173
1571,MO,51924.0,12.1,2676.0,Randolph County,2020,29,175
1572,MO,64014.0,10.0,2261.0,Ray County,2020,29,177
1573,MO,39089.0,19.4,1177.0,Reynolds County,2020,29,179
1574,MO,37771.0,21.3,2808.0,Ripley County,2020,29,181
1575,MO,90567.0,5.0,20179.0,St. Charles County,2020,29,183
1576,MO,41486.0,18.7,1770.0,St. Clair County,2020,29,185
1577,MO,58618.0,9.0,1582.0,Ste. Genevieve County,2020,29,186
1578,MO,48476.0,16.2,9762.0,St. Francois County,2020,29,187
1579,MO,68964.0,9.1,88893.0,St. Louis County,2020,29,189
1580,MO,52850.0,13.1,2807.0,Saline County,2020,29,195
1581,MO,46191.0,15.2,675.0,Schuyler County,2020,29,197
1582,MO,47740.0,14.3,683.0,Scotland County,2020,29,199
1583,MO,52864.0,14.6,5488.0,Scott County,2020,29,201
1584,MO,37599.0,21.8,1771.0,Shannon County,2020,29,203
1585,MO,48430.0,14.6,834.0,Shelby County,2020,29,205
1586,MO,47372.0,16.8,4787.0,Stoddard County,2020,29,207
1587,MO,51797.0,14.2,4573.0,Stone County,2020,29,209
1588,MO,43387.0,15.6,927.0,Sullivan County,2020,29,211
1589,MO,44670.0,15.6,8497.0,Taney County,2020,29,213
1590,MO,38985.0,20.3,4744.0,Texas County,2020,29,215
1591,MO,45874.0,15.0,2933.0,Vernon County,2020,29,217
1592,MO,69678.0,9.0,3277.0,Warren County,2020,29,219
1593,MO,42683.0,19.4,4559.0,Washington County,2020,29,221
1594,MO,43848.0,23.2,2927.0,Wayne County,2020,29,223
1595,MO,55431.0,15.0,5847.0,Webster County,2020,29,225
1596,MO,44361.0,13.8,262.0,Worth County,2020,29,227
1597,MO,39521.0,18.3,3296.0,Wright County,2020,29,229
1598,MO,45773.0,20.8,59993.0,St. Louis city,2020,29,510
1599,MT,52613.0,13.3,1200.0,Beaverhead County,2020,30,001
1600,MT,42823.0,28.9,3734.0,Big Horn County,2020,30,003
1601,MT,45936.0,20.9,1358.0,Blaine County,2020,30,005
1602,MT,61641.0,9.1,579.0,Broadwater County,2020,30,007
1603,MT,62465.0,11.2,1212.0,Carbon County,2020,30,009
1604,MT,48286.0,14.7,179.0,Carter County,2020,30,011
1605,MT,53357.0,13.5,10727.0,Cascade County,2020,30,013
1606,MT,50607.0,15.1,851.0,Chouteau County,2020,30,015
1607,MT,59804.0,11.5,1248.0,Custer County,2020,30,017
1608,MT,50312.0,11.2,179.0,Daniels County,2020,30,019
1609,MT,55845.0,10.8,875.0,Dawson County,2020,30,021
1610,MT,47362.0,17.9,1529.0,Deer Lodge County,2020,30,023
1611,MT,62597.0,9.4,262.0,Fallon County,2020,30,025
1612,MT,49576.0,13.6,1469.0,Fergus County,2020,30,027
1613,MT,58959.0,10.5,11014.0,Flathead County,2020,30,029
1614,MT,70029.0,8.8,9972.0,Gallatin County,2020,30,031
1615,MT,45892.0,15.0,190.0,Garfield County,2020,30,033
1616,MT,40817.0,24.3,3238.0,Glacier County,2020,30,035
1617,MT,42741.0,18.6,150.0,Golden Valley County,2020,30,037
1618,MT,53407.0,12.7,418.0,Granite County,2020,30,039
1619,MT,49734.0,18.9,3024.0,Hill County,2020,30,041
1620,MT,80071.0,6.7,815.0,Jefferson County,2020,30,043
1621,MT,50610.0,15.7,313.0,Judith Basin County,2020,30,045
1622,MT,52493.0,18.3,5612.0,Lake County,2020,30,047
1623,MT,60664.0,10.2,6994.0,Lewis and Clark County,2020,30,049
1624,MT,53415.0,19.0,435.0,Liberty County,2020,30,051
1625,MT,42501.0,17.9,3598.0,Lincoln County,2020,30,053
1626,MT,46755.0,14.5,236.0,McCone County,2020,30,055
1627,MT,58201.0,9.9,878.0,Madison County,2020,30,057
1628,MT,43666.0,16.6,295.0,Meagher County,2020,30,059
1629,MT,57169.0,14.9,672.0,Mineral County,2020,30,061
1630,MT,63409.0,11.8,14029.0,Missoula County,2020,30,063
1631,MT,50533.0,15.4,712.0,Musselshell County,2020,30,065
1632,MT,56657.0,10.9,1820.0,Park County,2020,30,067
1633,MT,38661.0,15.0,75.0,Petroleum County,2020,30,069
1634,MT,46821.0,14.9,576.0,Phillips County,2020,30,071
1635,MT,49447.0,18.5,1043.0,Pondera County,2020,30,073
1636,MT,60462.0,12.6,206.0,Powder River County,2020,30,075
1637,MT,52904.0,16.5,843.0,Powell County,2020,30,077
1638,MT,48577.0,12.8,133.0,Prairie County,2020,30,079
1639,MT,58781.0,11.3,5075.0,Ravalli County,2020,30,081
1640,MT,69169.0,8.0,882.0,Richland County,2020,30,083
1641,MT,43256.0,23.8,2572.0,Roosevelt County,2020,30,085
1642,MT,54991.0,17.5,1535.0,Rosebud County,2020,30,087
1643,MT,45805.0,16.3,1955.0,Sanders County,2020,30,089
1644,MT,50658.0,11.8,376.0,Sheridan County,2020,30,091
1645,MT,54324.0,13.2,4528.0,Silver Bow County,2020,30,093
1646,MT,73044.0,7.8,766.0,Stillwater County,2020,30,095
1647,MT,58746.0,9.3,338.0,Sweet Grass County,2020,30,097
1648,MT,55399.0,12.4,755.0,Teton County,2020,30,099
1649,MT,49568.0,15.8,642.0,Toole County,2020,30,101
1650,MT,56919.0,12.5,87.0,Treasure County,2020,30,103
1651,MT,46766.0,13.4,972.0,Valley County,2020,30,105
1652,MT,39462.0,20.9,440.0,Wheatland County,2020,30,107
1653,MT,51368.0,11.7,107.0,Wibaux County,2020,30,109
1654,MT,58374.0,10.6,16988.0,Yellowstone County,2020,30,111
1655,NE,54445.0,10.2,3062.0,Adams County,2020,31,001
1656,NE,54136.0,10.4,647.0,Antelope County,2020,31,003
1657,NE,52500.0,12.3,57.0,Arthur County,2020,31,005
1658,NE,59511.0,10.1,79.0,Banner County,2020,31,007
1659,NE,52780.0,13.3,61.0,Blaine County,2020,31,009
1660,NE,56719.0,8.7,435.0,Boone County,2020,31,011
1661,NE,62621.0,9.5,1002.0,Box Butte County,2020,31,013
1662,NE,51082.0,12.9,235.0,Boyd County,2020,31,015
1663,NE,52962.0,10.8,317.0,Brown County,2020,31,017
1664,NE,68925.0,9.5,4525.0,Buffalo County,2020,31,019
1665,NE,51488.0,11.5,731.0,Burt County,2020,31,021
1666,NE,63640.0,7.5,582.0,Butler County,2020,31,023
1667,NE,70106.0,5.9,1538.0,Cass County,2020,31,025
1668,NE,61673.0,8.5,703.0,Cedar County,2020,31,027
1669,NE,61282.0,8.2,309.0,Chase County,2020,31,029
1670,NE,53483.0,11.4,649.0,Cherry County,2020,31,031
1671,NE,55172.0,10.0,905.0,Cheyenne County,2020,31,033
1672,NE,63427.0,9.1,556.0,Clay County,2020,31,035
1673,NE,63424.0,8.2,863.0,Colfax County,2020,31,037
1674,NE,54725.0,7.9,681.0,Cuming County,2020,31,039
1675,NE,57873.0,9.8,1027.0,Custer County,2020,31,041
1676,NE,61220.0,9.9,1952.0,Dakota County,2020,31,043
1677,NE,52637.0,14.7,1120.0,Dawes County,2020,31,045
1678,NE,61043.0,8.6,1980.0,Dawson County,2020,31,047
1679,NE,51261.0,10.3,184.0,Deuel County,2020,31,049
1680,NE,60437.0,7.9,435.0,Dixon County,2020,31,051
1681,NE,62491.0,9.7,3408.0,Dodge County,2020,31,053
1682,NE,65788.0,9.8,55209.0,Douglas County,2020,31,055
1683,NE,50299.0,12.2,201.0,Dundy County,2020,31,057
1684,NE,59309.0,8.5,452.0,Fillmore County,2020,31,059
1685,NE,49104.0,10.4,303.0,Franklin County,2020,31,061
1686,NE,59061.0,13.0,321.0,Frontier County,2020,31,063
1687,NE,50762.0,10.0,459.0,Furnas County,2020,31,065
1688,NE,61283.0,8.5,1799.0,Gage County,2020,31,067
1689,NE,41221.0,13.9,253.0,Garden County,2020,31,069
1690,NE,49951.0,11.6,219.0,Garfield County,2020,31,071
1691,NE,62698.0,7.9,154.0,Gosper County,2020,31,073
1692,NE,62487.0,9.2,58.0,Grant County,2020,31,075
1693,NE,50068.0,12.2,274.0,Greeley County,2020,31,077
1694,NE,54110.0,11.8,7093.0,Hall County,2020,31,079
1695,NE,73759.0,6.7,606.0,Hamilton County,2020,31,081
1696,NE,55010.0,9.9,321.0,Harlan County,2020,31,083
1697,NE,54280.0,14.7,134.0,Hayes County,2020,31,085
1698,NE,48475.0,12.0,328.0,Hitchcock County,2020,31,087
1699,NE,56777.0,10.9,1071.0,Holt County,2020,31,089
1700,NE,53234.0,7.9,49.0,Hooker County,2020,31,091
1701,NE,54291.0,8.8,564.0,Howard County,2020,31,093
1702,NE,55414.0,9.9,687.0,Jefferson County,2020,31,095
1703,NE,55062.0,12.3,489.0,Johnson County,2020,31,097
1704,NE,62260.0,7.6,495.0,Kearney County,2020,31,099
1705,NE,57307.0,11.7,928.0,Keith County,2020,31,101
1706,NE,47053.0,17.3,131.0,Keya Paha County,2020,31,103
1707,NE,46782.0,11.0,377.0,Kimball County,2020,31,105
1708,NE,51296.0,13.6,1100.0,Knox County,2020,31,107
1709,NE,65819.0,9.4,28584.0,Lancaster County,2020,31,109
1710,NE,62948.0,9.4,3168.0,Lincoln County,2020,31,111
1711,NE,56283.0,9.3,69.0,Logan County,2020,31,113
1712,NE,56291.0,15.1,98.0,Loup County,2020,31,115
1713,NE,54876.0,13.1,62.0,McPherson County,2020,31,117
1714,NE,56970.0,10.6,3564.0,Madison County,2020,31,119
1715,NE,58437.0,9.6,734.0,Merrick County,2020,31,121
1716,NE,54879.0,12.5,567.0,Morrill County,2020,31,123
