,GEO_ID,County,fips,race,perc_total
7666,0500000US48021,"Bastrop County, Texas",48021,perc_Black/African-American,0.06011969838711495
7667,0500000US48027,"Bell County, Texas",48027,perc_Black/African-American,0.2531907506805833
7668,0500000US48029,"Bexar County, Texas",48029,perc_Black/African-American,0.07748431038045393
7669,0500000US48037,"Bowie County, Texas",48037,perc_Black/African-American,0.24390583945519867
7670,0500000US48039,"Brazoria County, Texas",48039,perc_Black/African-American,0.14848609537652566
7671,0500000US48041,"Brazos County, Texas",48041,perc_Black/African-American,0.11017359550806899
7672,0500000US48061,"Cameron County, Texas",48061,perc_Black/African-American,0.00923993827437654
7673,0500000US48085,"Collin County, Texas",48085,perc_Black/African-American,0.10327428411276372
7674,0500000US48091,"Comal County, Texas",48091,perc_Black/African-American,0.03169471669366042
7675,0500000US48099,"Coryell County, Texas",48099,perc_Black/African-American,0.12986004134244447
7676,0500000US48113,"Dallas County, Texas",48113,perc_Black/African-American,0.22632835467513762
7677,0500000US48121,"Denton County, Texas",48121,perc_Black/African-American,0.10043541135270574
7678,0500000US48135,"Ector County, Texas",48135,perc_Black/African-American,0.06102043640170133
7679,0500000US48139,"Ellis County, Texas",48139,perc_Black/African-American,0.1084154826701871
7680,0500000US48141,"El Paso County, Texas",48141,perc_Black/African-American,0.0346957597248933
7681,0500000US48157,"Fort Bend County, Texas",48157,perc_Black/African-American,0.20311498999615615
7682,0500000US48167,"Galveston County, Texas",48167,perc_Black/African-American,0.12517427127570957
7683,0500000US48181,"Grayson County, Texas",48181,perc_Black/African-American,0.061719965935453557
7684,0500000US48183,"Gregg County, Texas",48183,perc_Black/African-American,0.18411392149743838
7685,0500000US48187,"Guadalupe County, Texas",48187,perc_Black/African-American,0.08791287826571649
7686,0500000US48201,"Harris County, Texas",48201,perc_Black/African-American,0.19137190836617463
7687,0500000US48203,"Harrison County, Texas",48203,perc_Black/African-American,0.17925563085060028
7688,0500000US48209,"Hays County, Texas",48209,perc_Black/African-American,0.04246908002484893
7689,0500000US48213,"Henderson County, Texas",48213,perc_Black/African-American,0.04725817953273626
7690,0500000US48215,"Hidalgo County, Texas",48215,perc_Black/African-American,0.00578906351623735
7691,0500000US48231,"Hunt County, Texas",48231,perc_Black/African-American,0.07916303223319877
7692,0500000US48245,"Jefferson County, Texas",48245,perc_Black/African-American,0.33513008566374497
7693,0500000US48251,"Johnson County, Texas",48251,perc_Black/African-American,0.04622419902512271
7694,0500000US48257,"Kaufman County, Texas",48257,perc_Black/African-American,0.1411122699296385
7695,0500000US48303,"Lubbock County, Texas",48303,perc_Black/African-American,0.06917947380453297
7696,0500000US48309,"McLennan County, Texas",48309,perc_Black/African-American,0.13715450290893647
7697,0500000US48329,"Midland County, Texas",48329,perc_Black/African-American,0.06471113825551936
7698,0500000US48339,"Montgomery County, Texas",48339,perc_Black/African-American,0.05199122147018971
7699,0500000US48347,"Nacogdoches County, Texas",48347,perc_Black/African-American,0.19311698668793326
7700,0500000US48355,"Nueces County, Texas",48355,perc_Black/African-American,0.03965011841211834
7701,0500000US48367,"Parker County, Texas",48367,perc_Black/African-American,0.011107378322764877
7702,0500000US48375,"Potter County, Texas",48375,perc_Black/African-American,0.10642592513733339
7703,0500000US48381,"Randall County, Texas",48381,perc_Black/African-American,0.030926637281883336
7704,0500000US48397,"Rockwall County, Texas",48397,perc_Black/African-American,0.07259209836534337
7705,0500000US48409,"San Patricio County, Texas",48409,perc_Black/African-American,0.02589539937059793
7706,0500000US48423,"Smith County, Texas",48423,perc_Black/African-American,0.17748151457995884
7707,0500000US48439,"Tarrant County, Texas",48439,perc_Black/African-American,0.1711749975624431
7708,0500000US48441,"Taylor County, Texas",48441,perc_Black/African-American,0.0899271194053639
7709,0500000US48451,"Tom Green County, Texas",48451,perc_Black/African-American,0.04066275167785235
7710,0500000US48453,"Travis County, Texas",48453,perc_Black/African-American,0.0816842680347956
7711,0500000US48469,"Victoria County, Texas",48469,perc_Black/African-American,0.0652230572086356
7712,0500000US48479,"Webb County, Texas",48479,perc_Black/African-American,0.004796639821870075
7713,0500000US48485,"Wichita County, Texas",48485,perc_Black/African-American,0.09625652272555396
7714,0500000US48491,"Williamson County, Texas",48491,perc_Black/African-American,0.06840899431209159
7715,0500000US49005,"Cache County, Utah",49005,perc_Black/African-American,0.006680229793668981
7716,0500000US49011,"Davis County, Utah",49011,perc_Black/African-American,0.012310081270166338
7717,0500000US49035,"Salt Lake County, Utah",49035,perc_Black/African-American,0.020089845463390085
7718,0500000US49049,"Utah County, Utah",49049,perc_Black/African-American,0.004760819508514935
7719,0500000US49053,"Washington County, Utah",49053,perc_Black/African-American,0.008436774876658632
7720,0500000US49057,"Weber County, Utah",49057,perc_Black/African-American,0.012124682471667442
7721,0500000US50007,"Chittenden County, Vermont",50007,perc_Black/African-American,0.031647270018440046
7722,0500000US51003,"Albemarle County, Virginia",51003,perc_Black/African-American,0.09104545870300924
7723,0500000US51013,"Arlington County, Virginia",51013,perc_Black/African-American,0.09527026456456203
7724,0500000US51041,"Chesterfield County, Virginia",51041,perc_Black/African-American,0.23434390961502485
7725,0500000US51059,"Fairfax County, Virginia",51059,perc_Black/African-American,0.10157625233980404
7726,0500000US51061,"Fauquier County, Virginia",51061,perc_Black/African-American,0.07788323832523658
7727,0500000US51069,"Frederick County, Virginia",51069,perc_Black/African-American,0.04778699629393257
7728,0500000US51085,"Hanover County, Virginia",51085,perc_Black/African-American,0.0997438895384444
7729,0500000US51087,"Henrico County, Virginia",51087,perc_Black/African-American,0.3095145971500946
7730,0500000US51095,"James City County, Virginia",51095,perc_Black/African-American,0.13384211282882272
7731,0500000US51107,"Loudoun County, Virginia",51107,perc_Black/African-American,0.08017884692579642
7732,0500000US51121,"Montgomery County, Virginia",51121,perc_Black/African-American,0.047363880854518696
7733,0500000US51153,"Prince William County, Virginia",51153,perc_Black/African-American,0.20974411855379677
7734,0500000US51161,"Roanoke County, Virginia",51161,perc_Black/African-American,0.06352324124604505
7735,0500000US51165,"Rockingham County, Virginia",51165,perc_Black/African-American,0.044064528725533264
7736,0500000US51177,"Spotsylvania County, Virginia",51177,perc_Black/African-American,0.16739712953786293
7737,0500000US51179,"Stafford County, Virginia",51179,perc_Black/African-American,0.19099043706911212
7738,0500000US51199,"York County, Virginia",51199,perc_Black/African-American,0.1505858230814294
7739,0500000US51510,"Alexandria city, Virginia",51510,perc_Black/African-American,0.2086584539729533
7740,0500000US51550,"Chesapeake city, Virginia",51550,perc_Black/African-American,0.3004839994281863
7741,0500000US51650,"Hampton city, Virginia",51650,perc_Black/African-American,0.5004460634897033
7742,0500000US51680,"Lynchburg city, Virginia",51680,perc_Black/African-American,0.28848213416415147
7743,0500000US51700,"Newport News city, Virginia",51700,perc_Black/African-American,0.4137592411772911
7744,0500000US51710,"Norfolk city, Virginia",51710,perc_Black/African-American,0.41206301340517915
7745,0500000US51740,"Portsmouth city, Virginia",51740,perc_Black/African-American,0.539969067141253
7746,0500000US51760,"Richmond city, Virginia",51760,perc_Black/African-American,0.45249874151608255
7747,0500000US51770,"Roanoke city, Virginia",51770,perc_Black/African-American,0.3080197290782002
7748,0500000US51800,"Suffolk city, Virginia",51800,perc_Black/African-American,0.42056064619794153
7749,0500000US51810,"Virginia Beach city, Virginia",51810,perc_Black/African-American,0.18929093680968234
7750,0500000US53005,"Benton County, Washington",53005,perc_Black/African-American,0.02303928763638143
7751,0500000US53007,"Chelan County, Washington",53007,perc_Black/African-American,0.017007772020725388
7752,0500000US53009,"Clallam County, Washington",53009,perc_Black/African-American,0.002767324876181609
7753,0500000US53011,"Clark County, Washington",53011,perc_Black/African-American,0.022046489336208962
7754,0500000US53015,"Cowlitz County, Washington",53015,perc_Black/African-American,0.005967827981879504
7755,0500000US53021,"Franklin County, Washington",53021,perc_Black/African-American,0.017958034907899434
7756,0500000US53025,"Grant County, Washington",53025,perc_Black/African-American,0.001841752529851739
7757,0500000US53027,"Grays Harbor County, Washington",53027,perc_Black/African-American,0.025179520656532686
7758,0500000US53029,"Island County, Washington",53029,perc_Black/African-American,0.03680952772459802
7759,0500000US53033,"King County, Washington",53033,perc_Black/African-American,0.06735893663923095
7760,0500000US53035,"Kitsap County, Washington",53035,perc_Black/African-American,0.03009875751916397
7761,0500000US53041,"Lewis County, Washington",53041,perc_Black/African-American,0.005030542579949695
7762,0500000US53045,"Mason County, Washington",53045,perc_Black/African-American,0.0030853103283009827
7763,0500000US53053,"Pierce County, Washington",53053,perc_Black/African-American,0.06743684943313664
7764,0500000US53057,"Skagit County, Washington",53057,perc_Black/African-American,0.010038311210866452
7765,0500000US53061,"Snohomish County, Washington",53061,perc_Black/African-American,0.03381288750649265
7766,0500000US53063,"Spokane County, Washington",53063,perc_Black/African-American,0.02077092873346876
7767,0500000US53067,"Thurston County, Washington",53067,perc_Black/African-American,0.03853223008508412
7768,0500000US53073,"Whatcom County, Washington",53073,perc_Black/African-American,0.008349073270315425
7769,0500000US53077,"Yakima County, Washington",53077,perc_Black/African-American,0.01155564767830735
7770,0500000US54003,"Berkeley County, West Virginia",54003,perc_Black/African-American,0.07712446820115632
7771,0500000US54011,"Cabell County, West Virginia",54011,perc_Black/African-American,0.046364674533688616
7772,0500000US54033,"Harrison County, West Virginia",54033,perc_Black/African-American,0.008430474604496254
7773,0500000US54039,"Kanawha County, West Virginia",54039,perc_Black/African-American,0.0677617839258045
7774,0500000US54061,"Monongalia County, West Virginia",54061,perc_Black/African-American,0.03803545051698671
7775,0500000US54107,"Wood County, West Virginia",54107,perc_Black/African-American,0.01190162599679111
7776,0500000US55009,"Brown County, Wisconsin",55009,perc_Black/African-American,0.02720172978203839
7777,0500000US55025,"Dane County, Wisconsin",55025,perc_Black/African-American,0.05088577726154437
7778,0500000US55027,"Dodge County, Wisconsin",55027,perc_Black/African-American,0.03027129179521625
7779,0500000US55035,"Eau Claire County, Wisconsin",55035,perc_Black/African-American,0.018500468245322324
7780,0500000US55039,"Fond du Lac County, Wisconsin",55039,perc_Black/African-American,0.015647515062425656
7781,0500000US55055,"Jefferson County, Wisconsin",55055,perc_Black/African-American,0.00917788342436504
7782,0500000US55059,"Kenosha County, Wisconsin",55059,perc_Black/African-American,0.07507622625485813
7783,0500000US55063,"La Crosse County, Wisconsin",55063,perc_Black/African-American,0.01586225596529284
7784,0500000US55071,"Manitowoc County, Wisconsin",55071,perc_Black/African-American,0.0154340917435839
7785,0500000US55073,"Marathon County, Wisconsin",55073,perc_Black/African-American,0.0031173540076054594
7786,0500000US55079,"Milwaukee County, Wisconsin",55079,perc_Black/African-American,0.2628922119091576
7787,0500000US55087,"Outagamie County, Wisconsin",55087,perc_Black/African-American,0.015301913404476142
7788,0500000US55089,"Ozaukee County, Wisconsin",55089,perc_Black/African-American,0.0058170161733224245
7789,0500000US55097,"Portage County, Wisconsin",55097,perc_Black/African-American,0.012335386876165715
7790,0500000US55101,"Racine County, Wisconsin",55101,perc_Black/African-American,0.11629506242645599
7791,0500000US55105,"Rock County, Wisconsin",55105,perc_Black/African-American,0.04613905995567908
7792,0500000US55109,"St. Croix County, Wisconsin",55109,perc_Black/African-American,0.007862207372611289
7793,0500000US55117,"Sheboygan County, Wisconsin",55117,perc_Black/African-American,0.020253164556962026
7794,0500000US55127,"Walworth County, Wisconsin",55127,perc_Black/African-American,0.013632687642007164
7795,0500000US55131,"Washington County, Wisconsin",55131,perc_Black/African-American,0.018385109604951703
7796,0500000US55133,"Waukesha County, Wisconsin",55133,perc_Black/African-American,0.01647707311763047
7797,0500000US55139,"Winnebago County, Wisconsin",55139,perc_Black/African-American,0.023553432960845107
7798,0500000US55141,"Wood County, Wisconsin",55141,perc_Black/African-American,0.009315196098576693
7799,0500000US56021,"Laramie County, Wyoming",56021,perc_Black/African-American,0.018542713567839195
7800,0500000US56025,"Natrona County, Wyoming",56025,perc_Black/African-American,0.012822760399709485
7801,0500000US72013,"Arecibo Municipio, Puerto Rico",72013,perc_Black/African-American,0.041102408315643074
7802,0500000US72021,"Bayamón Municipio, Puerto Rico",72021,perc_Black/African-American,0.08751159397172548
7803,0500000US72025,"Caguas Municipio, Puerto Rico",72025,perc_Black/African-American,0.07880037879395856
7804,0500000US72031,"Carolina Municipio, Puerto Rico",72031,perc_Black/African-American,0.17512790507810375
7805,0500000US72097,"Mayagüez Municipio, Puerto Rico",72097,perc_Black/African-American,0.027387110303369214
7806,0500000US72113,"Ponce Municipio, Puerto Rico",72113,perc_Black/African-American,0.06309475966970224
7807,0500000US72127,"San Juan Municipio, Puerto Rico",72127,perc_Black/African-American,0.12957188301757624
7808,0500000US72137,"Toa Baja Municipio, Puerto Rico",72137,perc_Black/African-American,0.13259549487686983
7809,0500000US72139,"Trujillo Alto Municipio, Puerto Rico",72139,perc_Black/African-American,0.1405440211075164
7810,0500000US01003,"Baldwin County, Alabama",01003,perc_American Indian Alaskan Native,0.010876479389340334
7811,0500000US01015,"Calhoun County, Alabama",01015,perc_American Indian Alaskan Native,0.0017692883235773072
7812,0500000US01049,"DeKalb County, Alabama",01049,perc_American Indian Alaskan Native,0.0110749094570218
7813,0500000US01051,"Elmore County, Alabama",01051,perc_American Indian Alaskan Native,0.0025120368432070338
7814,0500000US01055,"Etowah County, Alabama",01055,perc_American Indian Alaskan Native,0.002835686627292995
7815,0500000US01069,"Houston County, Alabama",01069,perc_American Indian Alaskan Native,0.0008783362611208704
7816,0500000US01073,"Jefferson County, Alabama",01073,perc_American Indian Alaskan Native,0.002803030187997382
7817,0500000US01077,"Lauderdale County, Alabama",01077,perc_American Indian Alaskan Native,0.0024156412772703252
7818,0500000US01081,"Lee County, Alabama",01081,perc_American Indian Alaskan Native,0.00356140073659005
7819,0500000US01083,"Limestone County, Alabama",01083,perc_American Indian Alaskan Native,0.004397715210028813
7820,0500000US01089,"Madison County, Alabama",01089,perc_American Indian Alaskan Native,0.006250854766176198
7821,0500000US01095,"Marshall County, Alabama",01095,perc_American Indian Alaskan Native,0.0007336681340029347
7822,0500000US01097,"Mobile County, Alabama",01097,perc_American Indian Alaskan Native,0.007054524333873817
7823,0500000US01101,"Montgomery County, Alabama",01101,perc_American Indian Alaskan Native,0.003602871700679071
7824,0500000US01117,"Shelby County, Alabama",01117,perc_American Indian Alaskan Native,0.007142791522356248
7825,0500000US01121,"Talladega County, Alabama",01121,perc_American Indian Alaskan Native,0.004813823801545425
7826,0500000US01125,"Tuscaloosa County, Alabama",01125,perc_American Indian Alaskan Native,0.0004155620835423085
7827,0500000US02020,"Anchorage Municipality, Alaska",02020,perc_American Indian Alaskan Native,0.08873611111111111
7828,0500000US02090,"Fairbanks North Star Borough, Alaska",02090,perc_American Indian Alaskan Native,0.09246352569463805
7829,0500000US02170,"Matanuska-Susitna Borough, Alaska",02170,perc_American Indian Alaskan Native,0.07837181605842111
7830,0500000US04001,"Apache County, Arizona",04001,perc_American Indian Alaskan Native,0.7439453586879408
7831,0500000US04003,"Cochise County, Arizona",04003,perc_American Indian Alaskan Native,0.007989072600498722
7832,0500000US04005,"Coconino County, Arizona",04005,perc_American Indian Alaskan Native,0.2591862053583875
7833,0500000US04013,"Maricopa County, Arizona",04013,perc_American Indian Alaskan Native,0.02081368631747259
7834,0500000US04015,"Mohave County, Arizona",04015,perc_American Indian Alaskan Native,0.020539068059816853
7835,0500000US04017,"Navajo County, Arizona",04017,perc_American Indian Alaskan Native,0.4588006202444917
7836,0500000US04019,"Pima County, Arizona",04019,perc_American Indian Alaskan Native,0.03876999347833767
7837,0500000US04021,"Pinal County, Arizona",04021,perc_American Indian Alaskan Native,0.05409592708556167
7838,0500000US04025,"Yavapai County, Arizona",04025,perc_American Indian Alaskan Native,0.019251464276751496
7839,0500000US04027,"Yuma County, Arizona",04027,perc_American Indian Alaskan Native,0.013564903385145027
7840,0500000US05007,"Benton County, Arkansas",05007,perc_American Indian Alaskan Native,0.015454555224778874
7841,0500000US05031,"Craighead County, Arkansas",05031,perc_American Indian Alaskan Native,0.001703948083964761
7842,0500000US05045,"Faulkner County, Arkansas",05045,perc_American Indian Alaskan Native,0.001539597006515511
7843,0500000US05051,"Garland County, Arkansas",05051,perc_American Indian Alaskan Native,0.008542450646972411
7844,0500000US05119,"Pulaski County, Arkansas",05119,perc_American Indian Alaskan Native,0.003482933625236342
7845,0500000US05125,"Saline County, Arkansas",05125,perc_American Indian Alaskan Native,0.0020091965663974125
7846,0500000US05131,"Sebastian County, Arkansas",05131,perc_American Indian Alaskan Native,0.008065588647155921
7847,0500000US05143,"Washington County, Arkansas",05143,perc_American Indian Alaskan Native,0.009411046586980061
7848,0500000US05145,"White County, Arkansas",05145,perc_American Indian Alaskan Native,0.009752009447259152
7849,0500000US06001,"Alameda County, California",06001,perc_American Indian Alaskan Native,0.007567630310968098
7850,0500000US06007,"Butte County, California",06007,perc_American Indian Alaskan Native,0.01064392798810143
7851,0500000US06013,"Contra Costa County, California",06013,perc_American Indian Alaskan Native,0.005082676940094978
7852,0500000US06017,"El Dorado County, California",06017,perc_American Indian Alaskan Native,0.013171336268363384
7853,0500000US06019,"Fresno County, California",06019,perc_American Indian Alaskan Native,0.013600226603716742
7854,0500000US06023,"Humboldt County, California",06023,perc_American Indian Alaskan Native,0.052176927957036844
7855,0500000US06025,"Imperial County, California",06025,perc_American Indian Alaskan Native,0.020919901774135694
7856,0500000US06029,"Kern County, California",06029,perc_American Indian Alaskan Native,0.009893335051466227
7857,0500000US06031,"Kings County, California",06031,perc_American Indian Alaskan Native,0.018333987184516804
7858,0500000US06033,"Lake County, California",06033,perc_American Indian Alaskan Native,0.0394495697822508
7859,0500000US06037,"Los Angeles County, California",06037,perc_American Indian Alaskan Native,0.008117355458010359
7860,0500000US06039,"Madera County, California",06039,perc_American Indian Alaskan Native,0.011504700401075468
7861,0500000US06041,"Marin County, California",06041,perc_American Indian Alaskan Native,0.005926761608184649
7862,0500000US06045,"Mendocino County, California",06045,perc_American Indian Alaskan Native,0.05314182296049522
7863,0500000US06047,"Merced County, California",06047,perc_American Indian Alaskan Native,0.010159176029962547
7864,0500000US06053,"Monterey County, California",06053,perc_American Indian Alaskan Native,0.004738965260643089
7865,0500000US06055,"Napa County, California",06055,perc_American Indian Alaskan Native,0.005916773144383785
7866,0500000US06057,"Nevada County, California",06057,perc_American Indian Alaskan Native,0.004881960803969726
7867,0500000US06059,"Orange County, California",06059,perc_American Indian Alaskan Native,0.004081315190515957
7868,0500000US06061,"Placer County, California",06061,perc_American Indian Alaskan Native,0.005618471163284622
7869,0500000US06065,"Riverside County, California",06065,perc_American Indian Alaskan Native,0.008473430569598785
7870,0500000US06067,"Sacramento County, California",06067,perc_American Indian Alaskan Native,0.007089941226423239
7871,0500000US06071,"San Bernardino County, California",06071,perc_American Indian Alaskan Native,0.007825841652963073
7872,0500000US06073,"San Diego County, California",06073,perc_American Indian Alaskan Native,0.006924420293979325
7873,0500000US06075,"San Francisco County, California",06075,perc_American Indian Alaskan Native,0.004047421073587514
7874,0500000US06077,"San Joaquin County, California",06077,perc_American Indian Alaskan Native,0.006338663881555813
7875,0500000US06079,"San Luis Obispo County, California",06079,perc_American Indian Alaskan Native,0.012274337627291063
7876,0500000US06081,"San Mateo County, California",06081,perc_American Indian Alaskan Native,0.004344008985445613
7877,0500000US06083,"Santa Barbara County, California",06083,perc_American Indian Alaskan Native,0.011375165453897993
7878,0500000US06085,"Santa Clara County, California",06085,perc_American Indian Alaskan Native,0.004464554333008966
7879,0500000US06087,"Santa Cruz County, California",06087,perc_American Indian Alaskan Native,0.0053438159970426
7880,0500000US06089,"Shasta County, California",06089,perc_American Indian Alaskan Native,0.02236228342958685
7881,0500000US06095,"Solano County, California",06095,perc_American Indian Alaskan Native,0.005473111385635428
7882,0500000US06097,"Sonoma County, California",06097,perc_American Indian Alaskan Native,0.008884645261522528
7883,0500000US06099,"Stanislaus County, California",06099,perc_American Indian Alaskan Native,0.0076816910616351285
7884,0500000US06101,"Sutter County, California",06101,perc_American Indian Alaskan Native,0.009342999453444844
7885,0500000US06103,"Tehama County, California",06103,perc_American Indian Alaskan Native,0.00725216643107369
7886,0500000US06107,"Tulare County, California",06107,perc_American Indian Alaskan Native,0.01523611364343247
7887,0500000US06111,"Ventura County, California",06111,perc_American Indian Alaskan Native,0.006790731980624251
7888,0500000US06113,"Yolo County, California",06113,perc_American Indian Alaskan Native,0.00999546485260771
7889,0500000US06115,"Yuba County, California",06115,perc_American Indian Alaskan Native,0.006279554583820613
7890,0500000US08001,"Adams County, Colorado",08001,perc_American Indian Alaskan Native,0.009439122107529459
7891,0500000US08005,"Arapahoe County, Colorado",08005,perc_American Indian Alaskan Native,0.007746082029881661
7892,0500000US08013,"Boulder County, Colorado",08013,perc_American Indian Alaskan Native,0.003065641516143668
7893,0500000US08014,"Broomfield County, Colorado",08014,perc_American Indian Alaskan Native,0.004257432768040872
7894,0500000US08031,"Denver County, Colorado",08031,perc_American Indian Alaskan Native,0.006320036413090561
7895,0500000US08035,"Douglas County, Colorado",08035,perc_American Indian Alaskan Native,0.004781377970918742
7896,0500000US08041,"El Paso County, Colorado",08041,perc_American Indian Alaskan Native,0.009661259045284375
7897,0500000US08059,"Jefferson County, Colorado",08059,perc_American Indian Alaskan Native,0.00838078441397129
7898,0500000US08069,"Larimer County, Colorado",08069,perc_American Indian Alaskan Native,0.01119644493259998
7899,0500000US08077,"Mesa County, Colorado",08077,perc_American Indian Alaskan Native,0.007418455353089943
7900,0500000US08101,"Pueblo County, Colorado",08101,perc_American Indian Alaskan Native,0.03820120647888662
7901,0500000US08123,"Weld County, Colorado",08123,perc_American Indian Alaskan Native,0.009473268986600595
7902,0500000US09001,"Fairfield County, Connecticut",09001,perc_American Indian Alaskan Native,0.0010431110149979011
7903,0500000US09003,"Hartford County, Connecticut",09003,perc_American Indian Alaskan Native,0.003532498990714574
7904,0500000US09005,"Litchfield County, Connecticut",09005,perc_American Indian Alaskan Native,0.0018632197102027915
7905,0500000US09007,"Middlesex County, Connecticut",09007,perc_American Indian Alaskan Native,0.0024132581447462386
7906,0500000US09009,"New Haven County, Connecticut",09009,perc_American Indian Alaskan Native,0.0018367793419650264
7907,0500000US09011,"New London County, Connecticut",09011,perc_American Indian Alaskan Native,0.008985467900424576
7908,0500000US09013,"Tolland County, Connecticut",09013,perc_American Indian Alaskan Native,0.0006833818777741655
7909,0500000US09015,"Windham County, Connecticut",09015,perc_American Indian Alaskan Native,0.00114743710503331
7910,0500000US10001,"Kent County, Delaware",10001,perc_American Indian Alaskan Native,0.009962054583872644
7911,0500000US10003,"New Castle County, Delaware",10003,perc_American Indian Alaskan Native,0.0031856652223791193
7912,0500000US10005,"Sussex County, Delaware",10005,perc_American Indian Alaskan Native,0.0032959760913651402
7913,0500000US11001,"District of Columbia, District of Columbia",11001,perc_American Indian Alaskan Native,0.002672338182554988
7914,0500000US12001,"Alachua County, Florida",12001,perc_American Indian Alaskan Native,0.0026427002375085024
7915,0500000US12005,"Bay County, Florida",12005,perc_American Indian Alaskan Native,0.001957585644371941
7916,0500000US12009,"Brevard County, Florida",12009,perc_American Indian Alaskan Native,0.00265141824295364
7917,0500000US12011,"Broward County, Florida",12011,perc_American Indian Alaskan Native,0.0024595729775734876
7918,0500000US12015,"Charlotte County, Florida",12015,perc_American Indian Alaskan Native,0.004414800698745435
7919,0500000US12017,"Citrus County, Florida",12017,perc_American Indian Alaskan Native,0.003661706435382241
7920,0500000US12019,"Clay County, Florida",12019,perc_American Indian Alaskan Native,0.00210260339700436
7921,0500000US12021,"Collier County, Florida",12021,perc_American Indian Alaskan Native,0.0008365765831302513
7922,0500000US12023,"Columbia County, Florida",12023,perc_American Indian Alaskan Native,0.0020785090533716488
7923,0500000US12031,"Duval County, Florida",12031,perc_American Indian Alaskan Native,0.0037285109448658583
7924,0500000US12033,"Escambia County, Florida",12033,perc_American Indian Alaskan Native,0.0026420286759069604
7925,0500000US12035,"Flagler County, Florida",12035,perc_American Indian Alaskan Native,0.0031282314196087973
7926,0500000US12053,"Hernando County, Florida",12053,perc_American Indian Alaskan Native,0.0019131600660066007
7927,0500000US12055,"Highlands County, Florida",12055,perc_American Indian Alaskan Native,0.000508374050329031
7928,0500000US12057,"Hillsborough County, Florida",12057,perc_American Indian Alaskan Native,0.001717428639753038
7929,0500000US12061,"Indian River County, Florida",12061,perc_American Indian Alaskan Native,0.0010692645835808483
7930,0500000US12069,"Lake County, Florida",12069,perc_American Indian Alaskan Native,0.0028519440615823793
7931,0500000US12071,"Lee County, Florida",12071,perc_American Indian Alaskan Native,0.001858347705680289
7932,0500000US12073,"Leon County, Florida",12073,perc_American Indian Alaskan Native,0.0018665994509200156
7933,0500000US12081,"Manatee County, Florida",12081,perc_American Indian Alaskan Native,0.0014110248404847576
7934,0500000US12083,"Marion County, Florida",12083,perc_American Indian Alaskan Native,0.004064784902852735
7935,0500000US12085,"Martin County, Florida",12085,perc_American Indian Alaskan Native,0.0041739130434782605
7936,0500000US12086,"Miami-Dade County, Florida",12086,perc_American Indian Alaskan Native,0.0017622766789108335
7937,0500000US12087,"Monroe County, Florida",12087,perc_American Indian Alaskan Native,0.001104704424206499
7938,0500000US12089,"Nassau County, Florida",12089,perc_American Indian Alaskan Native,0.004693935119887165
7939,0500000US12091,"Okaloosa County, Florida",12091,perc_American Indian Alaskan Native,0.004825897560003417
7940,0500000US12095,"Orange County, Florida",12095,perc_American Indian Alaskan Native,0.0031102614227113672
7941,0500000US12097,"Osceola County, Florida",12097,perc_American Indian Alaskan Native,0.0018416451320156168
7942,0500000US12099,"Palm Beach County, Florida",12099,perc_American Indian Alaskan Native,0.00372401905436373
7943,0500000US12101,"Pasco County, Florida",12101,perc_American Indian Alaskan Native,0.0026284102991802464
7944,0500000US12103,"Pinellas County, Florida",12103,perc_American Indian Alaskan Native,0.0025600105026071904
7945,0500000US12105,"Polk County, Florida",12105,perc_American Indian Alaskan Native,0.004183355708031574
7946,0500000US12107,"Putnam County, Florida",12107,perc_American Indian Alaskan Native,0.006508232578736195
7947,0500000US12109,"St. Johns County, Florida",12109,perc_American Indian Alaskan Native,0.0036422439850078586
7948,0500000US12111,"St. Lucie County, Florida",12111,perc_American Indian Alaskan Native,0.003073436552877425
7949,0500000US12113,"Santa Rosa County, Florida",12113,perc_American Indian Alaskan Native,0.0028104365942717008
7950,0500000US12115,"Sarasota County, Florida",12115,perc_American Indian Alaskan Native,0.0020242448275703067
7951,0500000US12117,"Seminole County, Florida",12117,perc_American Indian Alaskan Native,0.004283358695790398
7952,0500000US12119,"Sumter County, Florida",12119,perc_American Indian Alaskan Native,0.010904697175653224
7953,0500000US12127,"Volusia County, Florida",12127,perc_American Indian Alaskan Native,0.0017097909934138706
7954,0500000US12131,"Walton County, Florida",12131,perc_American Indian Alaskan Native,0.00986890955974673
7955,0500000US13013,"Barrow County, Georgia",13013,perc_American Indian Alaskan Native,0.0017179240749639595
7956,0500000US13015,"Bartow County, Georgia",13015,perc_American Indian Alaskan Native,0.00019491729937440828
7957,0500000US13021,"Bibb County, Georgia",13021,perc_American Indian Alaskan Native,0.0
7958,0500000US13031,"Bulloch County, Georgia",13031,perc_American Indian Alaskan Native,0.0027258566978193145
7959,0500000US13045,"Carroll County, Georgia",13045,perc_American Indian Alaskan Native,0.004841989465964398
7960,0500000US13051,"Chatham County, Georgia",13051,perc_American Indian Alaskan Native,0.003430881387554849
7961,0500000US13057,"Cherokee County, Georgia",13057,perc_American Indian Alaskan Native,0.009834874581196647
7962,0500000US13059,"Clarke County, Georgia",13059,perc_American Indian Alaskan Native,0.00021818578519609448
7963,0500000US13063,"Clayton County, Georgia",13063,perc_American Indian Alaskan Native,0.00035243074564765136
7964,0500000US13067,"Cobb County, Georgia",13067,perc_American Indian Alaskan Native,0.004371557382117265
